2.28384786901715,1.28384786901715
2.0481811440107,1.0481811440107
2.21916598255438,1.21916598255438
2.23917601408698,1.23917601408698
2.02925848703723,1.02925848703723
5.70231091835864,6.70231091835864
2.0076355547724,1.0076355547724
5.61092068027935,6.61092068027935
2.40808953745117,1.40808953745117
2.24894667481336,1.24894667481336
5.6524597241459,6.6524597241459
2.32027708836996,1.32027708836996
2.10367212449583,1.10367212449583
5.53556489451265,6.53556489451265
2.16487024247703,1.16487024247703
5.88343870235372,6.88343870235372
5.66645701204809,6.66645701204809
5.84774249191436,6.84774249191436
5.76266106372113,6.76266106372113
5.80701377461985,6.80701377461985
5.63295244365525,6.63295244365525
5.71042730786371,6.71042730786371
5.68866353911778,6.68866353911778
2.32094786113713,1.32094786113713
5.53164849450077,6.53164849450077
5.87319395760984,6.87319395760984
2.0545396739098,1.0545396739098
5.50040077551518,6.50040077551518
2.43276321452836,1.43276321452836
5.90428249163321,6.90428249163321
5.63018335142668,6.63018335142668
5.98303622207696,6.98303622207696
5.58520033952255,6.58520033952255
5.84063651759525,6.84063651759525
2.46881378057966,1.46881378057966
5.54522232969384,6.54522232969384
2.17910412094158,1.17910412094158
5.63446169677044,6.63446169677044
5.96295877536838,6.96295877536838
5.53401375145173,6.53401375145173
2.4796142522884,1.4796142522884
5.79366608302594,6.79366608302594
2.0927137188643,1.09271371886429
5.88079954286134,6.88079954286134
2.00387353551349,1.00387353551349
5.51152909219943,6.51152909219943
5.6784636343208,6.6784636343208
5.56574764684395,6.56574764684395
2.4784586467452,1.4784586467452
2.32051284414804,1.32051284414804
5.60157979845823,6.60157979845823
5.9131527423725,6.9131527423725
5.68251781671711,6.68251781671711
5.94673347111538,6.94673347111538
2.09908900863767,1.09908900863767
5.51102892415835,6.51102892415835
2.11012834018281,1.11012834018281
5.54526187733056,6.54526187733056
5.68878589897283,6.68878589897283
2.14741698833817,1.14741698833817
5.77756103760802,6.77756103760802
2.39905123310678,1.39905123310678
5.89829994817868,6.89829994817868
2.30704387392557,1.30704387392557
2.06105114623572,1.06105114623572
2.2194711444499,1.2194711444499
2.08283293703241,1.08283293703241
5.95039533513191,6.95039533513191
2.01637066085669,1.01637066085669
2.11466843318284,1.11466843318284
2.0124099459695,1.0124099459695
2.21622732927623,1.21622732927623
2.01142752881408,1.01142752881408
5.64244926558009,6.64244926558009
5.51699093953161,6.51699093953161
2.2455421443873,1.2455421443873
2.19374734005337,1.19374734005337
2.09087057814802,1.09087057814802
2.36844166538402,1.36844166538402
2.00779291063747,1.00779291063747
5.60270131921581,6.60270131921581
2.47885474405106,1.47885474405106
2.30811768882979,1.30811768882979
5.74444444762763,6.74444444762763
5.83934927756877,6.83934927756877
2.26243192022988,1.26243192022988
5.51423806132207,6.51423806132207
2.4467741275926,1.4467741275926
2.34121114556774,1.34121114556774
5.83914180513989,6.83914180513989
5.98249250150598,6.98249250150598
5.62646450107333,6.62646450107333
2.18127517060533,1.18127517060533
2.12301701685745,1.12301701685745
5.57996870963997,6.57996870963997
2.3285358034279,1.3285358034279
2.26818637266786,1.26818637266786
5.55023910380851,6.55023910380851
2.1805168961729,1.1805168961729
5.67849186941488,6.67849186941488
2.05568849025682,1.05568849025682
2.03405718448122,1.03405718448122
2.28651845476801,1.28651845476801
2.07739004703293,1.07739004703293
5.90057229025553,6.90057229025553
5.84660594706921,6.84660594706921
2.39569847258213,1.39569847258213
2.16921526531468,1.16921526531468
2.43045231333246,1.43045231333246
2.41621813688281,1.41621813688281
5.7287634832559,6.7287634832559
2.40647367891479,1.40647367891479
5.95180745705255,6.95180745705255
5.91198502091483,6.91198502091483
5.95141431651076,6.95141431651076
2.34600120278886,1.34600120278886
2.29024420878356,1.29024420878356
5.88670076283957,6.88670076283957
2.21003079670703,1.21003079670703
2.13087654776012,1.13087654776012
5.52051588732523,6.52051588732523
5.9054627497308,6.9054627497308
2.40253023559702,1.40253023559702
2.21576125217251,1.21576125217251
2.07873948324663,1.07873948324663
5.93305986176514,6.93305986176514
5.6028715609723,6.6028715609723
2.37749217321503,1.37749217321503
5.66493144120001,6.66493144120001
5.79219026444416,6.79219026444416
2.333492129877,1.333492129877
5.6926588643338,6.6926588643338
2.20381567716553,1.20381567716553
5.95871359588989,6.95871359588989
5.71183245640516,6.71183245640516
2.16690659212438,1.16690659212438
2.44277717312221,1.44277717312221
5.63299356836235,6.63299356836235
5.92996717159221,6.92996717159221
5.52933096939789,6.52933096939789
5.62647442394803,6.62647442394803
5.68081892272796,6.68081892272796
5.9231975231581,6.9231975231581
2.15283414225246,1.15283414225246
2.40572079371453,1.40572079371453
2.31247599884278,1.31247599884278
5.69389895836999,6.69389895836999
5.89068787339855,6.89068787339855
2.4906709662866,1.4906709662866
5.80582350941686,6.80582350941686
2.32643890931138,1.32643890931138
5.54987914512572,6.54987914512572
2.38878433489057,1.38878433489057
5.89682900726438,6.89682900726438
5.67612008100533,6.67612008100533
5.82839694833079,6.82839694833079
2.11008884773317,1.11008884773317
2.2792273345564,1.2792273345564
5.76763616569747,6.76763616569747
2.21605659606641,1.21605659606641
